time,price,signal,label
2019-02-25 13:30:00,6.47,sell,3.0
2019-02-25 14:00:00,6.4,sell,3.0
2019-03-01 14:30:00,6.6,sell,4.0
2019-03-01 15:00:00,6.49,sell,4.0
2019-03-11 10:00:00,6.31,buy,2.0
2019-03-11 11:00:00,6.19,buy,2.0
2019-03-14 11:30:00,6.09,buy,2.0
2019-03-22 11:00:00,6.38,sell,3.0
2019-03-26 14:30:00,6.07,buy,2.0
2019-04-03 13:30:00,6.67,sell,4.0
2019-04-12 10:00:00,6.27,buy,2.0
2019-04-12 10:30:00,6.2,buy,2.0
2019-04-12 11:00:00,6.17,buy,1.0
2019-04-12 11:30:00,6.2,buy,2.0
2019-04-29 10:30:00,5.46,buy,2.0
2019-04-29 11:00:00,5.51,buy,2.0
2019-04-29 11:30:00,5.45,buy,2.0
2019-05-06 11:30:00,4.99,buy,2.0
2019-05-06 14:30:00,4.85,buy,1.0
2019-05-17 11:30:00,5.05,buy,2.0
2019-05-17 13:30:00,5.06,buy,2.0
2019-05-17 14:30:00,4.96,buy,2.0
2019-05-17 15:00:00,4.94,buy,2.0
2019-05-20 10:00:00,4.98,buy,2.0
2019-05-30 10:30:00,4.91,buy,2.0
2019-05-30 11:00:00,4.9,buy,2.0
2019-05-30 11:30:00,4.93,buy,2.0
2019-06-03 14:00:00,4.89,buy,2.0
2019-06-06 15:00:00,4.61,buy,1.0
2019-06-10 10:00:00,4.7,buy,1.0
2019-06-11 13:30:00,5.39,sell,3.0
2019-06-11 14:00:00,5.42,sell,3.0
2019-06-28 11:30:00,4.99,buy,1.0
2019-07-17 11:00:00,5.8,sell,3.0
2019-07-17 11:30:00,5.8,sell,3.0
2019-07-17 13:30:00,5.8,sell,3.0
2019-08-06 11:00:00,4.8,buy,2.0
2019-08-06 11:30:00,4.78,buy,2.0
2019-08-20 10:30:00,4.79,sell,3.0
2019-09-05 11:00:00,5.06,sell,4.0
2019-09-05 11:30:00,5.1,sell,4.0
2019-09-05 13:30:00,5.09,sell,4.0
2019-09-09 14:00:00,5.23,sell,3.0
2019-09-09 14:30:00,5.23,sell,3.0
2019-09-25 11:00:00,4.93,buy,2.0
2019-09-26 11:00:00,4.7,buy,2.0
2019-10-10 15:00:00,4.84,sell,3.0
2019-10-18 13:30:00,4.58,buy,2.0
2019-10-21 10:30:00,4.52,buy,1.0
2019-10-28 11:00:00,4.69,sell,3.0
2019-10-28 11:30:00,4.69,sell,3.0
2019-10-30 10:30:00,4.46,buy,2.0
2019-10-30 11:00:00,4.45,buy,2.0
2019-10-30 11:30:00,4.42,buy,2.0
2019-10-30 13:30:00,4.41,buy,2.0
2019-11-04 13:30:00,4.2,buy,2.0
2019-11-04 14:00:00,4.2,buy,2.0
2019-11-06 15:00:00,4.1,buy,2.0
2019-11-11 13:30:00,4.04,buy,2.0
2019-11-11 14:30:00,3.98,buy,2.0
2019-11-12 11:30:00,3.93,buy,2.0
2019-12-05 10:30:00,3.62,buy,2.0
2019-12-05 11:00:00,3.61,buy,2.0
2019-12-05 11:30:00,3.59,buy,2.0
2019-12-05 14:00:00,3.61,buy,2.0
2019-12-06 10:30:00,3.51,buy,2.0
