time,price,signal,label
2019-02-12 14:00:00,5.012,sell,4.0
2019-02-13 14:15:00,5.14,sell,4.0
2019-02-13 15:00:00,5.132,sell,4.0
2019-03-27 13:30:00,5.084,buy,2.0
2019-04-26 14:15:00,4.964,buy,2.0
2019-04-26 14:30:00,4.94,buy,2.0
2019-04-26 14:45:00,4.94,buy,2.0
2019-04-29 10:00:00,4.933,buy,2.0
2019-07-22 14:30:00,3.885,buy,2.0
2019-07-22 14:45:00,3.868,buy,1.0
2019-07-30 15:00:00,4.234,sell,3.0
2019-08-09 13:30:00,4.112,sell,3.0
2019-08-30 09:45:00,4.429,sell,4.0
2019-09-25 14:45:00,4.421,sell,3.0
2019-10-14 14:45:00,4.421,sell,4.0
2019-11-01 14:45:00,5.006,sell,4.0
2019-11-04 10:00:00,5.193,sell,3.0
2019-11-07 14:45:00,4.917,buy,2.0
2019-11-28 14:00:00,4.551,buy,1.0
2019-11-28 14:15:00,4.551,buy,1.0
2019-11-28 14:30:00,4.543,buy,1.0
2019-11-28 14:45:00,4.535,buy,1.0
2019-11-28 15:00:00,4.551,buy,1.0
2019-12-18 14:45:00,5.071,sell,3.0
2020-01-10 15:00:00,5.656,sell,3.0
2020-02-04 09:45:00,4.299,buy,2.0
2020-02-04 11:15:00,4.128,buy,1.0
2020-02-04 11:30:00,4.12,buy,1.0
2020-03-17 14:00:00,3.665,buy,2.0
2020-03-19 14:15:00,3.413,buy,1.0
2020-03-19 14:30:00,3.405,buy,1.0
2020-03-19 14:45:00,3.413,buy,1.0
2020-04-03 14:45:00,3.373,buy,2.0
2020-04-13 15:00:00,3.169,buy,1.0
2020-04-29 14:15:00,3.868,sell,4.0
2020-05-25 09:45:00,3.795,buy,1.0
2020-06-01 14:15:00,4.169,sell,4.0
2020-06-01 14:30:00,4.185,sell,4.0
2020-06-01 14:45:00,4.185,sell,4.0
2020-06-05 14:30:00,4.47,sell,3.0
2020-06-05 14:45:00,4.462,sell,3.0
2020-07-27 14:30:00,4.859,buy,1.0
2020-08-03 14:45:00,4.941,buy,2.0
2020-08-14 14:45:00,5.024,sell,4.0
2020-08-24 14:30:00,6.339,sell,3.0
2020-08-24 14:45:00,6.339,sell,3.0
2020-08-24 15:00:00,6.339,sell,3.0
2020-08-25 09:45:00,6.512,sell,3.0
2020-08-25 10:00:00,6.397,sell,3.0
2020-09-04 15:00:00,5.953,buy,2.0
