time,price,signal,label
2019-03-20 15:00:00,4.78,buy,1.0
2019-05-22 11:00:00,8.1,sell,3.0
2019-08-27 10:00:00,7.08,buy,2.0
2019-08-28 13:30:00,7.0,buy,2.0
2019-10-18 15:00:00,6.67,buy,2.0
2019-11-07 10:00:00,6.6,buy,2.0
2019-12-09 11:00:00,6.06,buy,2.0
2019-12-13 11:30:00,5.95,buy,2.0
2019-12-30 11:00:00,5.96,buy,1.0
2020-01-21 11:30:00,6.46,buy,2.0
2020-02-24 13:30:00,5.88,buy,2.0
2020-02-27 13:30:00,5.69,buy,2.0
2020-03-13 10:30:00,5.48,buy,2.0
2020-04-13 11:00:00,6.35,buy,2.0
2020-06-12 11:30:00,5.57,buy,2.0
2020-08-21 14:30:00,9.37,buy,2.0
2020-09-18 14:00:00,8.55,buy,2.0
2020-10-20 10:30:00,8.06,buy,2.0
2020-12-09 11:00:00,9.18,buy,2.0
2020-12-16 11:00:00,8.49,buy,1.0
2021-01-14 10:30:00,7.77,buy,1.0
2021-05-19 11:00:00,16.58,sell,3.0
2021-07-09 14:00:00,17.8,buy,2.0
2021-08-12 10:30:00,19.2,buy,2.0
2021-09-24 11:00:00,18.8,buy,2.0
2021-10-27 14:30:00,18.05,buy,2.0
2021-11-03 11:30:00,17.82,buy,2.0
2021-11-08 10:30:00,17.59,buy,1.0
2021-12-27 11:00:00,23.25,buy,2.0
2022-01-21 10:00:00,23.36,buy,2.0
2022-01-28 10:30:00,20.27,buy,2.0
2022-03-16 10:30:00,25.28,buy,2.0
2022-03-25 14:00:00,33.96,sell,4.0
2022-04-22 10:00:00,35.98,buy,1.0
2022-04-26 11:00:00,32.76,buy,2.0
2022-05-06 11:00:00,40.17,sell,3.0
2022-06-13 10:30:00,38.09,sell,3.0
2022-06-21 11:00:00,36.11,buy,2.0
2022-07-20 13:30:00,38.67,sell,3.0
2022-07-29 11:30:00,35.05,buy,2.0
2022-08-02 10:30:00,33.66,buy,2.0
2022-09-05 11:00:00,32.45,buy,2.0
2022-09-30 11:30:00,29.1,buy,2.0
2022-10-21 14:00:00,27.18,buy,2.0
2022-10-25 15:00:00,26.72,buy,1.0
2022-11-18 10:00:00,27.17,buy,1.0
2022-12-16 11:00:00,29.3,buy,2.0
2022-12-20 11:00:00,28.15,buy,2.0
2023-03-08 11:30:00,27.49,buy,2.0
2023-03-10 11:00:00,27.3,buy,2.0
2023-04-04 13:30:00,25.72,buy,2.0
2023-04-10 14:30:00,24.74,buy,2.0
2023-05-15 10:30:00,23.35,buy,2.0
2023-10-09 11:30:00,27.69,buy,2.0
2023-10-12 10:30:00,27.24,buy,2.0
2023-10-13 15:00:00,26.97,buy,1.0
2023-11-09 10:00:00,28.23,buy,2.0
2023-12-18 15:00:00,27.08,buy,2.0
2024-01-08 13:30:00,24.06,buy,2.0
2024-01-15 10:30:00,23.94,buy,1.0
2024-01-23 11:00:00,21.39,buy,1.0
2024-02-05 10:00:00,19.55,buy,2.0
2024-02-23 14:30:00,22.64,buy,2.0
2024-05-10 11:00:00,19.72,sell,3.0
2024-06-06 14:30:00,18.17,buy,2.0
2024-06-11 14:30:00,18.07,buy,1.0
2024-07-23 13:30:00,14.02,buy,2.0
2024-08-26 15:00:00,17.45,sell,3.0
2024-09-04 11:30:00,16.65,buy,2.0
2024-09-09 11:00:00,15.85,buy,2.0
2024-09-18 11:00:00,14.72,buy,1.0
2024-11-06 11:00:00,21.41,sell,3.0
2024-11-26 15:00:00,21.25,buy,2.0
