time,price,signal,label
2019-01-24 11:00:00,53.591,buy,1.0
2019-01-28 10:00:00,55.725,buy,2.0
2019-01-30 10:15:00,57.314,buy,2.0
2019-02-15 10:15:00,59.855,buy,2.0
2019-02-25 10:00:00,64.383,buy,2.0
2019-03-04 10:00:00,67.958,buy,1.0
2019-03-07 10:00:00,68.596,sell,4.0
2019-03-13 10:00:00,75.258,buy,2.0
2019-03-20 10:15:00,68.651,sell,4.0
2019-03-20 10:30:00,68.661,sell,3.0
2019-04-11 10:30:00,68.984,sell,3.0
2019-04-29 10:00:00,69.067,buy,2.0
2019-05-06 11:00:00,67.718,sell,4.0
2019-06-03 10:15:00,71.797,buy,2.0
2019-06-20 11:30:00,67.571,buy,2.0
2019-06-25 13:45:00,68.93,sell,4.0
2019-07-01 10:00:00,73.538,buy,2.0
2019-07-08 11:15:00,70.727,sell,4.0
2019-07-09 10:30:00,72.421,buy,2.0
2019-07-15 11:30:00,70.652,buy,2.0
2019-07-22 10:00:00,67.85,sell,4.0
2019-07-25 10:00:00,69.861,buy,1.0
2019-07-30 13:15:00,72.067,sell,4.0
2019-08-02 11:15:00,70.587,sell,3.0
2019-08-19 10:30:00,64.881,sell,4.0
2019-08-22 10:00:00,66.333,buy,2.0
2019-08-26 10:00:00,72.924,buy,2.0
2019-09-09 10:00:00,85.453,buy,2.0
2019-10-14 10:00:00,85.918,buy,2.0
2019-10-16 11:00:00,86.458,buy,2.0
2019-10-22 11:15:00,87.119,buy,2.0
2019-10-28 10:00:00,83.34,sell,3.0
2019-11-05 10:45:00,80.985,buy,2.0
2019-11-14 10:00:00,80.613,buy,2.0
2019-11-18 10:15:00,76.405,sell,4.0
2019-11-25 10:00:00,78.248,sell,3.0
2019-12-02 10:30:00,78.155,sell,3.0
2019-12-03 11:00:00,76.964,sell,4.0
2019-12-05 10:45:00,80.184,buy,2.0
2019-12-13 10:00:00,80.659,buy,1.0
2019-12-13 10:30:00,81.264,buy,2.0
2019-12-20 13:30:00,81.59,buy,2.0
2019-12-20 14:00:00,82.428,buy,2.0
2019-12-20 14:15:00,82.754,buy,2.0
2019-12-30 10:00:00,79.077,sell,4.0
2020-01-10 10:00:00,81.357,buy,2.0
2020-01-14 10:00:00,83.266,buy,2.0
2020-01-22 10:00:00,77.019,sell,4.0
2020-02-03 10:00:00,75.456,sell,4.0
2020-02-20 11:00:00,80.752,sell,4.0
2020-02-21 13:30:00,87.501,buy,1.0
2020-02-24 10:00:00,95.413,buy,2.0
2020-03-09 10:00:00,82.539,sell,3.0
2020-03-10 13:15:00,82.968,buy,2.0
2020-03-10 13:30:00,82.837,buy,2.0
2020-03-12 10:00:00,79.886,sell,3.0
2020-03-13 10:00:00,77.187,sell,3.0
2020-03-23 10:00:00,71.816,sell,4.0
2020-03-25 10:00:00,74.962,buy,1.0
2020-03-30 10:00:00,73.687,sell,3.0
2020-04-03 10:00:00,74.906,buy,2.0
2020-04-09 14:15:00,75.148,buy,2.0
2020-04-17 10:00:00,74.255,buy,2.0
2020-04-20 11:30:00,74.469,buy,2.0
2020-04-27 10:00:00,70.448,sell,3.0
2020-04-28 10:15:00,67.897,sell,4.0
2020-05-14 10:00:00,75.214,buy,2.0
2020-05-14 10:45:00,75.949,buy,2.0
2020-05-18 13:30:00,75.363,buy,2.0
2020-06-01 09:45:00,83.154,buy,1.0
2020-06-08 10:00:00,87.955,buy,2.0
2020-06-12 10:00:00,87.861,sell,4.0
2020-06-19 10:00:00,91.691,buy,2.0
2020-06-23 10:00:00,87.964,sell,4.0
2020-06-30 10:00:00,93.784,buy,2.0
2020-07-07 10:00:00,95.258,buy,2.0
2020-07-10 14:30:00,100.777,buy,2.0
2020-07-13 10:00:00,104.175,buy,2.0
2020-07-15 10:00:00,101.481,buy,2.0
2020-07-16 10:00:00,103.565,buy,2.0
2020-08-12 10:00:00,91.447,sell,4.0
2020-09-30 10:15:00,93.183,buy,2.0
2020-10-23 10:30:00,93.887,buy,1.0
2020-10-29 10:30:00,97.013,buy,2.0
2020-11-18 13:30:00,96.675,buy,1.0
2020-11-19 10:00:00,102.288,buy,2.0
2020-12-07 11:00:00,103.762,buy,2.0
2020-12-31 13:15:00,106.268,buy,2.0
2021-01-20 10:30:00,99.782,buy,2.0
2021-01-26 10:00:00,112.173,buy,2.0
2021-03-17 10:15:00,120.978,buy,2.0
2021-03-31 10:30:00,122.958,buy,2.0
2021-04-13 10:00:00,136.006,buy,2.0
2021-04-21 10:00:00,135.649,buy,1.0
2021-04-26 10:00:00,136.259,sell,3.0
2021-04-28 10:00:00,125.436,sell,4.0
2021-05-06 10:00:00,121.419,sell,3.0
2021-05-14 10:00:00,114.979,sell,4.0
2021-05-19 11:15:00,120.536,buy,2.0
2021-06-04 13:45:00,120.155,buy,2.0
2021-06-25 10:45:00,121.167,buy,2.0
2021-07-05 10:00:00,111.782,sell,3.0
2021-07-22 10:00:00,120.978,buy,2.0
2021-07-27 10:00:00,101.413,sell,4.0
2021-08-09 10:00:00,102.652,buy,1.0
2021-08-30 10:00:00,90.428,sell,3.0
2021-09-15 10:15:00,75.054,sell,4.0
2021-09-30 10:00:00,74.647,sell,4.0
2021-10-14 10:00:00,74.032,buy,2.0
2021-11-01 10:00:00,75.811,buy,2.0
2021-11-15 10:00:00,72.5,buy,2.0
2021-11-16 14:30:00,72.784,buy,2.0
2021-11-24 10:00:00,69.188,sell,4.0
2021-11-26 10:00:00,67.41,sell,3.0
2021-12-06 10:15:00,68.28,buy,2.0
2021-12-06 11:15:00,69.141,buy,2.0
2021-12-08 11:15:00,71.194,buy,2.0
2021-12-08 13:30:00,70.91,buy,2.0
